WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
03038,20150301,0855,0,BKN010 OVC100, , 2.00, ,-SN, ,19, ,-7.0, ,16, ,-8.9, ,10, ,-12.0, , 68, ,11, ,180, ,22, ,19.05, , , , , ,M, ,AA, , , ,30.04, 
03038,20150301,0915,0,BKN009 BKN016 OVC090, , 2.00, ,-SN, ,19, ,-7.0, ,17, ,-8.5, ,12, ,-11.0, , 74, ,13, ,170, ,22, ,19.06, , , , , ,M, ,AA, , , ,30.05, 
03038,20150301,0935,0,SCT009 BKN017 OVC075, , 2.00, ,-SN, ,19, ,-7.0, ,16, ,-8.9, ,10, ,-12.0, , 68, ,17, ,180, ,23, ,19.06, , , , , ,M, ,AA, , , ,30.05, 
03038,20150301,0955,0,SCT018 BKN060 OVC075, , 7.00, ,-SN, ,21, ,-6.0, ,17, ,-8.3, ,9, ,-13.0, , 60, ,10, ,210, ,17, ,19.06, , , , , ,M, ,AA, , , ,30.06, 
03038,20150301,1015,0,SCT036 BKN044 OVC060, ,10.00, , , ,23, ,-5.0, ,18, ,-7.5, ,10, ,-12.0, , 57, ,10, ,190, ,16, ,19.06, , , , , ,M, ,AA, , , ,30.06, 
03038,20150301,1035,0,SCT020 BKN027 OVC041, , 4.00, ,HZ, ,21, ,-6.0, ,17, ,-8.2, ,10, ,-12.0, , 62, ,14, ,180, ,23, ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1055,0,BKN012 OVC021, , 1.50, ,-SN, ,21, ,-6.0, ,17, ,-8.2, ,10, ,-12.0, , 62, ,18, ,180, ,26, ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1115,0,SCT008 BKN012 OVC020, , 2.50, ,HZ, ,23, ,-5.0, ,19, ,-7.1, ,12, ,-11.0, , 63, ,13, ,170, ,23, ,19.06, , , , , ,M, ,AA, , , ,30.06, 
03038,20150301,1135,0,OVC010, , 1.25, ,-SN, ,23, ,-5.0, ,19, ,-7.1, ,12, ,-11.0, , 63, ,13, ,200, ,23, ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1155,0,BKN010 OVC017, , 1.50, ,-SN, ,23, ,-5.0, ,19, ,-7.1, ,12, ,-11.0, , 63, , 9, ,220, ,24, ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1215,0,BKN007 OVC011, , 0.75, ,-SN, ,23, ,-5.0, ,20, ,-6.8, ,14, ,-10.0, , 68, , 9, ,220, ,17, ,19.08, , , , , ,M, ,AA, , , ,30.08, 
03038,20150301,1235,0,BKN005 BKN008 OVC013, , 1.25, ,-SN, ,23, ,-5.0, ,20, ,-6.8, ,14, ,-10.0, , 68, , 9, ,230, , , ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1255,0,BKN007 OVC013, , 1.25, ,-SN, ,23, ,-5.0, ,20, ,-6.8, ,14, ,-10.0, , 68, ,11, ,240, , , ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1315,0,BKN008 OVC013, , 1.25, ,-SN, ,23, ,-5.0, ,20, ,-6.8, ,14, ,-10.0, , 68, ,13, ,230, , , ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1335,0,OVC009, , 1.00, ,-SN, ,23, ,-5.0, ,20, ,-6.8, ,14, ,-10.0, , 68, ,13, ,240, , , ,19.06, , , , , ,M, ,AA, , , ,30.06, 
03038,20150301,1355,0,SCT005 OVC009, , 1.75, ,-SN, ,23, ,-5.0, ,19, ,-7.1, ,12, ,-11.0, , 63, ,16, ,260, ,20, ,19.06, , , , , ,M, ,AA, , , ,30.06, 
03038,20150301,1415,0,OVC009, , 1.25, ,-SN, ,23, ,-5.0, ,20, ,-6.8, ,14, ,-10.0, , 68, ,13, ,270, ,22, ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1435,0,OVC009, , 1.25, ,-SN, ,23, ,-5.0, ,20, ,-6.8, ,14, ,-10.0, , 68, ,10, ,260, ,18, ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1455,0,OVC009, , 1.75, ,-SN, ,23, ,-5.0, ,20, ,-6.8, ,14, ,-10.0, , 68, , 9, ,270, ,16, ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1515,0,OVC009, , 1.50, ,-SN, ,23, ,-5.0, ,20, ,-6.4, ,16, ,-9.0, , 74, , 7, ,270, , , ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1535,0,OVC007, , 1.50, ,-SN, ,23, ,-5.0, ,20, ,-6.4, ,16, ,-9.0, , 74, ,10, ,260, ,16, ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1555,0,OVC007, , 1.00, ,-SN, ,23, ,-5.0, ,20, ,-6.4, ,16, ,-9.0, , 74, , 3, ,250, , , ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1615,0,SCT002 OVC005, , 0.75, ,-SN, ,23, ,-5.0, ,21, ,-6.0, ,18, ,-8.0, , 81, , 0, ,000, , , ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1635,0,OVC007, , 1.00, ,-SN, ,25, ,-4.0, ,22, ,-5.3, ,18, ,-8.0, , 75, , 6, ,190, , , ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1655,0,BKN005 BKN010 OVC017, , 1.75, ,-SN, ,23, ,-5.0, ,20, ,-6.4, ,16, ,-9.0, , 74, , 6, ,140, , , ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1715,0,SCT002 SCT006 OVC016, , 1.25, ,-SN, ,23, ,-5.0, ,21, ,-6.0, ,18, ,-8.0, , 81, , 6, ,150, , , ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1735,0,BKN002 BKN006 OVC016, , 0.75, ,-SN, ,23, ,-5.0, ,21, ,-6.0, ,18, ,-8.0, , 81, ,11, ,140, , , ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1755,0,OVC011, , 1.25, ,-SN, ,23, ,-5.0, ,21, ,-6.0, ,18, ,-8.0, , 81, ,13, ,140, , , ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1815,0,OVC009, , 1.00, ,-SN, ,23, ,-5.0, ,21, ,-6.0, ,18, ,-8.0, , 81, ,11, ,160, , , ,19.08, , , , , ,M, ,AA, , , ,30.08, 
03038,20150301,1835,0,BKN009 OVC013, , 1.50, ,-SN, ,23, ,-5.0, ,21, ,-6.0, ,18, ,-8.0, , 81, ,14, ,150, , , ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,1855,0,BKN009 OVC013, , 1.50, ,-SN, ,23, ,-5.0, ,20, ,-6.4, ,16, ,-9.0, , 74, ,16, ,150, , , ,19.08, , , , , ,M, ,AA, , , ,30.08, 
03038,20150301,1915,0,BKN011 OVC014, , 1.75, ,-SN, ,23, ,-5.0, ,20, ,-6.4, ,16, ,-9.0, , 74, ,15, ,150, , , ,19.08, , , , , ,M, ,AA, , , ,30.08, 
03038,20150301,1935,0,BKN010 BKN015 OVC030, , 3.00, ,-SN, ,23, ,-5.0, ,21, ,-6.0, ,18, ,-8.0, , 81, ,15, ,160, , , ,19.08, , , , , ,M, ,AA, , , ,30.08, 
03038,20150301,1955,0,SCT008 BKN013 OVC037, , 3.00, ,-SN, ,23, ,-5.0, ,21, ,-6.0, ,18, ,-8.0, , 81, ,18, ,160, , , ,19.08, , , , , ,M, ,AA, , , ,30.08, 
03038,20150301,2015,0,OVC007, , 2.00, ,-SN, ,25, ,-4.0, ,22, ,-5.3, ,18, ,-8.0, , 75, ,18, ,160, , , ,19.09, , , , , ,M, ,AA, , , ,30.09, 
03038,20150301,2035,0,OVC005, , 1.50, ,-SN, ,25, ,-4.0, ,23, ,-5.1, ,19, ,-7.0, , 78, ,20, ,160, , , ,19.08, , , , , ,M, ,AA, , , ,30.08, 
03038,20150301,2055,0,OVC007, , 1.25, ,-SN, ,25, ,-4.0, ,23, ,-5.1, ,19, ,-7.0, , 78, ,22, ,160, , , ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,2115,0,OVC007, , 1.75, ,-SN, ,25, ,-4.0, ,23, ,-5.1, ,19, ,-7.0, , 78, ,17, ,170, , , ,19.08, , , , , ,M, ,AA, , , ,30.08, 
03038,20150301,2135,0,SCT005 OVC010, , 2.00, ,-SN, ,25, ,-4.0, ,23, ,-5.1, ,19, ,-7.0, , 78, ,18, ,160, ,25, ,19.08, , , , , ,M, ,AA, , , ,30.08, 
03038,20150301,2155,0,OVC005, , 1.00,s,SN,s,25, ,-4.0, ,23, ,-5.1, ,19, ,-7.0, , 78, ,21, ,160, , , ,19.08, , , , , ,M, ,AA, , , ,30.08, 
03038,20150301,2215,0,OVC005, , 1.25, ,-SN, ,25, ,-4.0, ,23, ,-5.1, ,19, ,-7.0, , 78, ,21, ,160, ,25, ,19.08, , , , , ,M, ,AA, , , ,30.08, 
03038,20150301,2235,0,OVC007, , 1.50, ,-SN, ,27, ,-3.0, ,24, ,-4.5, ,19, ,-7.0, , 72, ,20, ,160, ,28, ,19.08, , , , , ,M, ,AA, , , ,30.08, 
03038,20150301,2255,0,OVC009, , 1.75, ,-SN, ,27, ,-3.0, ,24, ,-4.5, ,19, ,-7.0, , 72, ,21, ,170, , , ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,2315,0,SCT008 BKN012 OVC018, , 2.50, ,-SN, ,27, ,-3.0, ,24, ,-4.5, ,19, ,-7.0, , 72, ,22, ,180, ,34, ,19.07, , , , , ,M, ,AA, , , ,30.07, 
03038,20150301,2335,0,BKN013 OVC019, , 3.00, ,-SN, ,27, ,-3.0, ,24, ,-4.5, ,19, ,-7.0, , 72, ,20, ,170, , , ,19.06, , , , , ,M, ,AA, , , ,30.06, 
03038,20150301,2355,0,BKN007 OVC013, , 2.00, ,-SN, ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, ,20, ,170, , , ,19.06, , , , , ,M, ,AA, , , ,30.05, 
03038,20150302,0015,0,SCT009 BKN017 OVC045, , 4.00, ,HZ, ,27, ,-3.0, ,24, ,-4.5, ,19, ,-7.0, , 72, ,21, ,160, , , ,19.06, , , , , ,M, ,AA, , , ,30.05, 
03038,20150302,0035,0,SCT011 BKN019 OVC042, , 3.00, ,-SN, ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, ,21, ,160, , , ,19.06, , , , , ,M, ,AA, , , ,30.05, 
03038,20150302,0055,0,BKN007 OVC012, , 1.75, ,-SN, ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, ,18, ,160, ,25, ,19.04, , , , , ,M, ,AA, , , ,30.03, 
03038,20150302,0115,0,OVC007, , 2.00, ,-SN, ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, ,18, ,160, ,23, ,19.04, , , , , ,M, ,AA, , , ,30.03, 
03038,20150302,0135,0,BKN007 OVC011, , 2.50, ,-SN, ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, ,21, ,170, ,32, ,19.04, , , , , ,M, ,AA, , , ,30.03, 
03038,20150302,0155,0,SCT006 BKN010 OVC015, , 1.75, ,-SN, ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, ,21, ,180, , , ,19.04, , , , , ,M, ,AA, , , ,30.03, 
03038,20150302,0215,0,OVC009, , 2.00, ,-SN, ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, ,17, ,160, ,23, ,19.04, , , , , ,M, ,AA, , , ,30.02, 
03038,20150302,0235,0,BKN009 OVC014, , 1.75, ,-SN, ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, ,21, ,170, , , ,19.03, , , , , ,M, ,AA, , , ,30.01, 
03038,20150302,0255,0,OVC007, , 2.00, ,-SN, ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, ,22, ,170, ,25, ,19.02, , , , , ,M, ,AA, , , ,30.00, 
03038,20150302,0315,0,OVC005, , 1.25, ,-SN, ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, ,20, ,170, , , ,19.02, , , , , ,M, ,AA, , , ,29.99, 
03038,20150302,0335,0,OVC005, , 2.00, ,-SN, ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, ,21, ,170, ,28, ,19.02, , , , , ,M, ,AA, , , ,29.99, 
03038,20150302,0355,0,BKN005 OVC008, , 1.75, ,-SN, ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, ,22, ,180, ,29, ,19.02, , , , , ,M, ,AA, , , ,29.99, 
03038,20150302,0415,0,SCT005 BKN009 OVC020, , 2.00, ,-SN, ,28, ,-2.0, ,26, ,-3.3, ,23, ,-5.0, , 82, ,17, ,190, ,26, ,19.02, , , , , ,M, ,AA, , , ,29.99, 
03038,20150302,0435,0,BKN006 OVC012, , 1.25, ,-SN, ,28, ,-2.0, ,25, ,-3.8, ,21, ,-6.0, , 75, ,18, ,160, ,26, ,19.01, , , , , ,M, ,AA, , , ,29.98, 
03038,20150302,0455,0,OVC006, , 1.25, ,-SN, ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, ,21, ,170, ,24, ,19.01, , , , , ,M, ,AA, , , ,29.98, 
03038,20150302,0515,0,OVC006, , 1.25, ,-SN, ,28, ,-2.0, ,26, ,-3.3, ,23, ,-5.0, , 82, ,21, ,160, , , ,19.01, , , , , ,M, ,AA, , , ,29.98, 
03038,20150302,0535,0,OVC006, , 1.50, ,-SN, ,28, ,-2.0, ,25, ,-3.8, ,21, ,-6.0, , 75, ,23, ,160, ,30, ,19.00, , , , , ,M, ,AA, , , ,29.97, 
03038,20150302,0555,0,SCT006 BKN018 OVC028, , 4.00, ,-SN, ,28, ,-2.0, ,25, ,-3.8, ,21, ,-6.0, , 75, ,22, ,160, , , ,19.00, , , , , ,M, ,AA, , , ,29.97, 
03038,20150302,0615,0,SCT012 BKN018 OVC029, , 4.00, ,-SN, ,28, ,-2.0, ,25, ,-3.8, ,21, ,-6.0, , 75, ,21, ,160, ,28, ,19.00, , , , , ,M, ,AA, , , ,29.96, 
03038,20150302,0635,0,SCT008 BKN018 OVC025, , 5.00, ,-SN, ,28, ,-2.0, ,25, ,-3.8, ,21, ,-6.0, , 75, ,23, ,150, ,28, ,18.99, , , , , ,M, ,AA, , , ,29.95, 
03038,20150302,0655,0,OVC011, , 1.75, ,-SN, ,28, ,-2.0, ,25, ,-3.8, ,21, ,-6.0, , 75, ,22, ,160, ,33, ,19.00, , , , , ,M, ,AA, , , ,29.96, 
03038,20150302,0715,0,SCT011 SCT021, , 7.00, , , ,28, ,-2.0, ,24, ,-4.2, ,19, ,-7.0, , 69, ,23, ,160, ,29, ,19.00, , , , , ,M, ,AA, , , ,29.96, 
03038,20150302,0735,0,SCT046, ,10.00, , , ,28, ,-2.0, ,24, ,-4.2, ,19, ,-7.0, , 69, ,21, ,170, ,26, ,19.00, , , , , ,M, ,AA, , , ,29.97, 
03038,20150302,0755,0,CLR, ,10.00, , , ,28, ,-2.0, ,24, ,-4.2, ,19, ,-7.0, , 69, ,20, ,160, , , ,19.00, , , , , ,M, ,AA, , , ,29.96, 
03038,20150302,0815,0,SCT035 SCT043 BKN120, ,10.00, , , ,28, ,-2.0, ,24, ,-4.2, ,19, ,-7.0, , 69, ,20, ,160, , , ,19.00, , , , , ,M, ,AA, , , ,29.97, 
03038,20150302,0835,0,SCT026 SCT030 BKN047, ,10.00, ,-SN, ,28, ,-2.0, ,25, ,-3.8, ,21, ,-6.0, , 75, ,20, ,160, ,26, ,19.00, , , , , ,M, ,AA, , , ,29.96, 
03038,20150302,0855,0,SCT030 SCT043 BKN120, ,10.00, , , ,30, ,-1.0, ,26, ,-3.1, ,21, ,-6.0, , 69, ,21, ,160, ,25, ,19.00, , , , , ,M, ,AA, , , ,29.97, 
03038,20150302,0915,0,SCT033 BKN039 OVC047, ,10.00, , , ,30, ,-1.0, ,26, ,-3.1, ,21, ,-6.0, , 69, ,15, ,170, ,24, ,19.00, , , , , ,M, ,AA, , , ,29.97, 
03038,20150302,0935,0,SCT014 SCT024 OVC045, ,10.00, , , ,30, ,-1.0, ,26, ,-3.1, ,21, ,-6.0, , 69, ,14, ,160, ,21, ,19.00, , , , , ,M, ,AA, , , ,29.97, 
03038,20150302,0955,0,SCT011 BKN038 OVC047, ,10.00, , , ,30, ,-1.0, ,26, ,-3.1, ,21, ,-6.0, , 69, ,16, ,170, ,23, ,19.00, , , , , ,M, ,AA, , , ,29.97, 
03038,20150302,1015,0,SCT023 BKN039 OVC047, ,10.00, , , ,30, ,-1.0, ,26, ,-3.1, ,21, ,-6.0, , 69, ,15, ,180, ,26, ,19.00, , , , , ,M, ,AA, , , ,29.96, 
03038,20150302,1035,0,SCT017 BKN027 OVC033, , 5.00, ,-SN, ,32, ,0.0, ,28, ,-2.1, ,23, ,-5.0, , 69, ,21, ,180, ,25, ,18.99, , , , , ,M, ,AA, , , ,29.95, 
03038,20150302,1055,0,BKN019 OVC027, , 3.00, ,-SN, ,32, ,0.0, ,28, ,-2.1, ,23, ,-5.0, , 69, ,22, ,170, ,26, ,18.98, , , , , ,M, ,AA, , , ,29.94, 
03038,20150302,1115,0,SCT015 OVC022, , 7.00, ,-SN, ,32, ,0.0, ,28, ,-2.1, ,23, ,-5.0, , 69, ,14, ,170, ,26, ,18.98, , , , , ,M, ,AA, , , ,29.93, 
03038,20150302,1135,0,BKN015 BKN021 OVC029, , 4.00, ,-SN, ,32, ,0.0, ,28, ,-2.1, ,23, ,-5.0, , 69, ,24, ,160, ,30, ,18.96, , , , , ,M, ,AA, , , ,29.91, 
03038,20150302,1155,0,SCT013 BKN018 OVC025, , 2.50, ,-SN, ,32, ,0.0, ,28, ,-2.1, ,23, ,-5.0, , 69, ,18, ,160, ,34, ,18.96, , , , , ,M, ,AA, , , ,29.91, 
03038,20150302,1215,0,BKN013 BKN020 OVC038, , 5.00, ,-SN, ,32, ,0.0, ,28, ,-2.1, ,23, ,-5.0, , 69, ,18, ,160, ,29, ,18.95, , , , , ,M, ,AA, , , ,29.90, 
03038,20150302,1235,0,BKN015 OVC020, , 1.75, ,-SN, ,32, ,0.0, ,28, ,-2.1, ,23, ,-5.0, , 69, ,17, ,160, ,26, ,18.95, , , , , ,M, ,AA, , , ,29.89, 
03038,20150302,1255,0,BKN010 OVC015, , 1.25, ,-SN, ,32, ,0.0, ,29, ,-1.6, ,25, ,-4.0, , 75, ,25, ,160, ,34, ,18.93, , , , , ,M, ,AA, , , ,29.86, 
03038,20150302,1315,0,SCT009 BKN012 OVC018, , 1.25, ,-SN, ,30, ,-1.0, ,27, ,-2.7, ,23, ,-5.0, , 75, ,24, ,160, ,30, ,18.92, , , , , ,M, ,AA, , , ,29.85, 
03038,20150302,1335,0,OVC009, , 1.00, ,-SN, ,30, ,-1.0, ,27, ,-2.7, ,23, ,-5.0, , 75, ,23, ,160, ,28, ,18.91, , , , , ,M, ,AA, , , ,29.84, 
03038,20150302,1355,0,BKN009 OVC013, , 1.25, ,-SN, ,30, ,-1.0, ,26, ,-3.1, ,21, ,-6.0, , 69, ,22, ,160, ,28, ,18.91, , , , , ,M, ,AA, , , ,29.83, 
03038,20150302,1415,0,SCT008 OVC013, , 2.00, ,-SN, ,30, ,-1.0, ,26, ,-3.1, ,21, ,-6.0, , 69, ,23, ,160, ,32, ,18.91, , , , , ,M, ,AA, , , ,29.83, 
03038,20150302,1435,0,BKN009 OVC015, , 1.00, ,-SN, ,30, ,-1.0, ,26, ,-3.1, ,21, ,-6.0, , 69, ,26, ,160, ,34, ,18.90, , , , , ,M, ,AA, , , ,29.82, 
03038,20150302,1455,0,SCT010 SCT018 OVC029, ,10.00, ,-SN, ,32, ,0.0, ,27, ,-2.5, ,21, ,-6.0, , 64, ,16, ,170, ,28, ,18.90, , , , , ,M, ,AA, , , ,29.82, 
03038,20150302,1515,0,SCT017 BKN023 OVC030, , 5.00, ,-SN, ,32, ,0.0, ,27, ,-2.5, ,21, ,-6.0, , 64, ,21, ,170, ,28, ,18.89, , , , , ,M, ,AA, , , ,29.81, 
03038,20150302,1535,0,SCT018 BKN025 OVC032, , 2.50, ,-SN, ,30, ,-1.0, ,26, ,-3.5, ,19, ,-7.0, , 64, ,23, ,150, ,37, ,18.88, , , , , ,M, ,AA, , , ,29.79, 
03038,20150302,1555,0,SCT023 SCT028 BKN037, , 7.00, ,-SN, ,30, ,-1.0, ,26, ,-3.5, ,19, ,-7.0, , 64, ,24, ,150, ,30, ,18.87, , , , , ,M, ,AA, , , ,29.78, 
