WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
00419,20140401,1535,0,CLR018 CLR022 CLR037, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,16, ,250, , , ,M, , , , , ,M, ,AA, , , ,29.83, 
00419,20140401,1555,0,CLR011 CLR017 CLR023, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,18, ,240, , , ,M, , , , , ,M, ,AA, , , ,29.83, 
00419,20140401,1615,0,CLR, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.83, 
00419,20140401,1635,0,CLR033 CLR041 CLR120, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.83, 
00419,20140401,1654,0,CLR024 CLR030 CLR037, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,16, ,240, , , ,M, , , , , ,M, ,AA, , , ,29.84, 
00419,20140401,1715,0,CLR029 CLR033 CLR120, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.85, 
00419,20140401,1735,0,CLR031 CLR110, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.86, 
00419,20140401,1754,0,CLR030 CLR120, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,9, ,-13.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.86, 
00419,20140401,1815,0,CLR110, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, , 5, ,170, , , ,M, , , , , ,M, ,AA, , , ,29.86, 
00419,20140401,1835,0,CLR120, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, , 6, ,180, , , ,M, , , , , ,M, ,AA, , , ,29.86, 
00419,20140401,1855,0,CLR120, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, , 6, ,180, , , ,M, , , , , ,M, ,AA, , , ,29.86, 
00419,20140401,1914,0,CLR100 CLR110, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, , 7, ,170, , , ,M, , , , , ,M, ,AA, , , ,29.87, 
00419,20140401,1935,0,CLR100 CLR110, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, , 8, ,140, ,16, ,M, , , , , ,M, ,AA, , , ,29.87, 
00419,20140401,1955,0,CLR110, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,16, ,130, ,21, ,M, , , , , ,M, ,AA, , , ,29.87, 
00419,20140401,2014,0,CLR110, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,23, ,130, ,29, ,M, , , , , ,M, ,AA, , , ,29.86, 
00419,20140401,2035,0,CLR110, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,23, ,140, ,29, ,M, , , , , ,M, ,AA, , , ,29.87, 
00419,20140401,2055,0,CLR047 CLR050 CLR110, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,22, ,140, , , ,M, , , , , ,M, ,AA, , , ,29.87, 
00419,20140401,2114,0,CLR048 CLR050 CLR110, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,22, ,130, , , ,M, , , , , ,M, ,AA, , , ,29.86, 
00419,20140401,2135,0,CLR042 CLR048 CLR110, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,23, ,140, , , ,M, , , , , ,M, ,AA, , , ,29.84, 
00419,20140401,2155,0,CLR038 CLR045 CLR050, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,22, ,130, , , ,M, , , , , ,M, ,AA, , , ,29.83, 
00419,20140401,2215,0,CLR035 CLR041 CLR050, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,25, ,130, , , ,M, , , , , ,M, ,AA, , , ,29.83, 
00419,20140401,2235,0,CLR039 CLR047 CLR055, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,7, ,-14.0, ,M, ,20, ,130, ,28, ,M, , , , , ,M, ,AA, , , ,29.82, 
00419,20140401,2254,0,CLR049 CLR055, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,24, ,140, ,32, ,M, , , , , ,M, ,AA, , , ,29.82, 
00419,20140401,2315,0,CLR049 CLR055, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,21, ,140, , , ,M, , , , , ,M, ,AA, , , ,29.82, 
00419,20140401,2335,0,CLR045 CLR050, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,18, ,140, ,22, ,M, , , , , ,M, ,AA, , , ,29.81, 
00419,20140401,2355,0,CLR045 CLR060, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,17, ,140, , , ,M, , , , , ,M, ,AA, , , ,29.81, 
00419,20140402,0015,0,CLR050, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,16, ,150, ,26, ,M, , , , , ,M, ,AA, , , ,29.80, 
00419,20140402,0035,0,CLR, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,15, ,150, ,23, ,M, , , , , ,M, ,AA, , , ,29.78, 
00419,20140402,0055,0,CLR, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,15, ,150, ,26, ,M, , , , , ,M, ,AA, , , ,29.78, 
00419,20140402,0114,0,CLR, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, , 8, ,180, ,23, ,M, , , , , ,M, ,AA, , , ,29.78, 
00419,20140402,0135,0,CLR, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,10, ,210, ,20, ,M, , , , , ,M, ,AA, , , ,29.77, 
00419,20140402,0155,0,CLR, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,10, ,210, ,23, ,M, , , , , ,M, ,AA, , , ,29.76, 
00419,20140402,0215,0,CLR, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.76, 
00419,20140402,0235,0,CLR, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,13, ,230, , , ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140402,0255,0,CLR, ,10.00, , , ,16, ,-9.0, ,M, ,M, ,7, ,-14.0, ,M, ,11, ,230, , , ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140402,0315,0,CLR, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,7, ,-14.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140402,0335,0,CLR, ,10.00, , , ,16, ,-9.0, ,M, ,M, ,7, ,-14.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.74, 
00419,20140402,0355,0,CLR, ,10.00, , , ,16, ,-9.0, ,M, ,M, ,7, ,-14.0, ,M, ,13, ,240, , , ,M, , , , , ,M, ,AA, , , ,29.74, 
00419,20140402,0415,0,CLR, ,10.00, , , ,14, ,-10.0, ,M, ,M, ,5, ,-15.0, ,M, ,11, ,230, ,24, ,M, , , , , ,M, ,AA, , , ,29.73, 
00419,20140402,0434,0,CLR, ,10.00, , , ,14, ,-10.0, ,M, ,M, ,5, ,-15.0, ,M, ,22, ,240, ,30, ,M, , , , , ,M, ,AA, , , ,29.72, 
00419,20140402,0455,0,CLR, ,10.00, , , ,14, ,-10.0, ,M, ,M, ,5, ,-15.0, ,M, ,11, ,220, ,23, ,M, , , , , ,M, ,AA, , , ,29.72, 
00419,20140402,0514,0,CLR, ,10.00, , , ,14, ,-10.0, ,M, ,M, ,5, ,-15.0, ,M, ,17, ,250, ,28, ,M, , , , , ,M, ,AA, , , ,29.72, 
00419,20140402,0535,0,CLR, ,10.00, , , ,14, ,-10.0, ,M, ,M, ,5, ,-15.0, ,M, ,16, ,230, ,32, ,M, , , , , ,M, ,AA, , , ,29.72, 
00419,20140402,0555,0,CLR, ,10.00, , , ,14, ,-10.0, ,M, ,M, ,5, ,-15.0, ,M, ,15, ,220, ,29, ,M, , , , , ,M, ,AA, , , ,29.73, 
00419,20140402,0615,0,CLR, ,10.00, , , ,14, ,-10.0, ,M, ,M, ,5, ,-15.0, ,M, ,21, ,250, ,29, ,M, , , , , ,M, ,AA, , , ,29.72, 
00419,20140402,0635,0,CLR, ,10.00, , , ,14, ,-10.0, ,M, ,M, ,5, ,-15.0, ,M, ,16, ,260, ,26, ,M, , , , , ,M, ,AA, , , ,29.72, 
00419,20140402,0655,0,CLR001, , 0.25, , , ,10, ,-12.0, ,M, ,M, ,1, ,-17.0, ,M, , 7, ,340, , , ,M, , , , , ,M, ,AA, , , ,29.72, 
00419,20140402,0714,0,CLR001 CLR005, , 7.00, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, ,13, ,280, ,24, ,M, , , , , ,M, ,AA, , , ,29.72, 
00419,20140402,0735,0,CLR, ,10.00, , , ,14, ,-10.0, ,M, ,M, ,5, ,-15.0, ,M, ,11, ,230, ,25, ,M, , , , , ,M, ,AA, , , ,29.72, 
00419,20140402,0755,0,CLR, ,10.00, , , ,16, ,-9.0, ,M, ,M, ,7, ,-14.0, ,M, ,22, ,240, ,25, ,M, , , , , ,M, ,AA, , , ,29.71, 
00419,20140402,0815,0,CLR, , 7.00, , , ,16, ,-9.0, ,M, ,M, ,7, ,-14.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.72, 
00419,20140402,0835,0,CLR, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.71, 
00419,20140402,0854,0,CLR, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.73, 
00419,20140402,0915,0,CLR, , 7.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,34, ,270, ,47, ,M, , , , , ,M, ,AA, , , ,29.70, 
00419,20140402,0935,0,CLR, ,10.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,16, ,250, , , ,M, , , , , ,M, ,AA, , , ,29.74, 
00419,20140402,0955,0,CLR, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.74, 
00419,20140402,1015,0,CLR032, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.73, 
00419,20140402,1035,0,CLR034 CLR039, ,10.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.74, 
00419,20140402,1054,0,CLR001, , 0.25, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,10, ,340, ,20, ,M, , , , , ,M, ,AA, , , ,29.74, 
00419,20140402,1114,0,CLR001, , 0.25, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, , 6, ,310, , , ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140402,1135,0,CLR001, , 0.25, , , ,18, ,-8.0, ,M, ,M, ,7, ,-14.0, ,M, , 8, ,330, ,16, ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140402,1155,0,CLR001 CLR008, , 1.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, , 5, ,320, , , ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140402,1215,0,CLR005 CLR009 CLR015, , 5.00, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,15, ,250, ,25, ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140402,1235,0,CLR007 CLR013 CLR021, , 2.50, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.74, 
00419,20140402,1255,0,CLR007 CLR020 CLR028, , 5.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.74, 
00419,20140402,1315,0,CLR007 CLR013 CLR019, , 2.00, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,11, ,250, , , ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140402,1335,0,CLR007 CLR013, , 1.25, , , ,19, ,-7.0, ,M, ,M, ,9, ,-13.0, ,M, ,11, ,280, ,20, ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140402,1355,0,CLR005 CLR011 CLR025, , 2.50, , , ,19, ,-7.0, ,M, ,M, ,10, ,-12.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140402,1415,0,CLR005 CLR014, , 0.50, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, , 5, ,290, ,17, ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140402,1434,0,CLR001, , 0.25, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, , 3, ,340, , , ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140402,1455,0,CLR001, , 0.25, , , ,18, ,-8.0, ,M, ,M, ,9, ,-13.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140402,1515,0,CLR001, , 0.25, , , ,14, ,-10.0, ,M, ,M, ,5, ,-15.0, ,M, , 8, ,060, , , ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140402,1534,0,CLR001, , 0.25, , , ,14, ,-10.0, ,M, ,M, ,5, ,-15.0, ,M, , 3, ,010, , , ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140402,1555,0,CLR001, , 0.25, , , ,14, ,-10.0, ,M, ,M, ,5, ,-15.0, ,M, , 5, ,360, , , ,M, , , , , ,M, ,AA, , , ,29.76, 
00419,20140402,1614,0,CLR001, , 0.25, , , ,14, ,-10.0, ,M, ,M, ,5, ,-15.0, ,M, , 7, ,360, , , ,M, , , , , ,M, ,AA, , , ,29.76, 
00419,20140402,1635,0,CLR001, , 0.25, , , ,14, ,-10.0, ,M, ,M, ,5, ,-15.0, ,M, , 9, ,010, , , ,M, , , , , ,M, ,AA, , , ,29.76, 
00419,20140402,1654,0,CLR001, , 0.25, , , ,14, ,-10.0, ,M, ,M, ,5, ,-15.0, ,M, ,11, ,360, ,18, ,M, , , , , ,M, ,AA, , , ,29.76, 
00419,20140402,1715,0,CLR001, , 0.25, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, ,10, ,340, , , ,M, , , , , ,M, ,AA, , , ,29.77, 
00419,20140402,1735,0,CLR001, , 0.25, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, , 9, ,340, , , ,M, , , , , ,M, ,AA, , , ,29.77, 
00419,20140402,1754,0,CLR003, , 0.50, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, , 8, ,340, , , ,M, , , , , ,M, ,AA, , , ,29.78, 
00419,20140402,1815,0,CLR003, , 0.25, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, ,10, ,330, ,20, ,M, , , , , ,M, ,AA, , , ,29.78, 
00419,20140402,1835,0,CLR003, , 0.25, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, ,10, ,350, , , ,M, , , , , ,M, ,AA, , , ,29.78, 
00419,20140402,1854,0,CLR003, , 1.00, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, , 8, ,320, , , ,M, , , , , ,M, ,AA, , , ,29.77, 
00419,20140402,1915,0,CLR003 CLR006 CLR012, , 1.50, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, ,14, ,300, , , ,M, , , , , ,M, ,AA, , , ,29.76, 
00419,20140402,1935,0,CLR008 CLR012 CLR026, , 2.50, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, , 9, ,270, , , ,M, , , , , ,M, ,AA, , , ,29.78, 
00419,20140402,1955,0,CLR006 CLR012 CLR025, , 2.50, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, , 6, ,260, , , ,M, , , , , ,M, ,AA, , , ,29.78, 
00419,20140402,2015,0,CLR008, , 1.00, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, , 5, ,250, , , ,M, , , , , ,M, ,AA, , , ,29.79, 
00419,20140402,2035,0,CLR001, , 0.25, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, , 8, ,280, , , ,M, , , , , ,M, ,AA, , , ,29.78, 
00419,20140402,2055,0,CLR001 CLR008 CLR034, , 3.00, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, ,13, ,280, ,18, ,M, , , , , ,M, ,AA, , , ,29.78, 
00419,20140402,2115,0,CLR002 CLR007 CLR011, , 1.75, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, ,10, ,270, , , ,M, , , , , ,M, ,AA, , , ,29.78, 
00419,20140402,2135,0,CLR003 CLR007 CLR021, , 2.00, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, , 8, ,270, , , ,M, , , , , ,M, ,AA, , , ,29.78, 
00419,20140402,2154,0,CLR009 CLR014 CLR021, , 1.75, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, , 9, ,260, , , ,M, , , , , ,M, ,AA, , , ,29.78, 
00419,20140402,2215,0,CLR009 CLR014, , 1.75, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, , 8, ,270, , , ,M, , , , , ,M, ,AA, , , ,29.78, 
00419,20140402,2235,0,CLR007 CLR014, , 2.00, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, , 6, ,300, , , ,M, , , , , ,M, ,AA, , , ,29.78, 
00419,20140402,2254,0,CLR004, , 0.25, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, , 7, ,340, , , ,M, , , , , ,M, ,AA, , , ,29.77, 
00419,20140402,2315,0,CLR004, , 0.75, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, , 6, ,010, , , ,M, , , , , ,M, ,AA, , , ,29.77, 
00419,20140402,2335,0,CLR004, , 1.00, , , ,12, ,-11.0, ,M, ,M, ,3, ,-16.0, ,M, , 5, ,010, , , ,M, , , , , ,M, ,AA, , , ,29.76, 
00419,20140402,2355,0,CLR004, , 0.50, , , ,10, ,-12.0, ,M, ,M, ,1, ,-17.0, ,M, ,10, ,040, , , ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140403,0015,0,CLR002, , 0.25, , , ,10, ,-12.0, ,M, ,M, ,1, ,-17.0, ,M, ,11, ,010, ,17, ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140403,0035,0,CLR002, , 0.50, , , ,10, ,-12.0, ,M, ,M, ,1, ,-17.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.74, 
00419,20140403,0055,0,CLR002, , 0.50, , , ,9, ,-13.0, ,M, ,M, ,-0, ,-18.0, ,M, , 8, ,020, , , ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140403,0115,0,CLR002, , 0.50, , , ,9, ,-13.0, ,M, ,M, ,-0, ,-18.0, ,M, , 8, ,010, , , ,M, , , , , ,M, ,AA, , , ,29.74, 
00419,20140403,0135,0,CLR002, , 0.25, , , ,9, ,-13.0, ,M, ,M, ,-0, ,-18.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.74, 
00419,20140403,0155,0,CLR002, , 0.25, , , ,9, ,-13.0, ,M, ,M, ,-0, ,-18.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.73, 
00419,20140403,0215,0,CLR002, , 0.25, , , ,9, ,-13.0, ,M, ,M, ,-0, ,-18.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.73, 
00419,20140403,0235,0,CLR002, , 0.25, , , ,9, ,-13.0, ,M, ,M, ,-0, ,-18.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.72, 
00419,20140403,0255,0,CLR002, , 0.50, , , ,9, ,-13.0, ,M, ,M, ,-0, ,-18.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.71, 
00419,20140403,0315,0,CLR002, , 0.75, , , ,9, ,-13.0, ,M, ,M, ,-0, ,-18.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.73, 
00419,20140403,0335,0,CLR004, , 0.75, , , ,9, ,-13.0, ,M, ,M, ,-0, ,-18.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.73, 
00419,20140403,0355,0,CLR004, , 0.50, , , ,9, ,-13.0, ,M, ,M, ,-0, ,-18.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.73, 
00419,20140403,0415,0,CLR004, , 1.25, , , ,9, ,-13.0, ,M, ,M, ,-0, ,-18.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.73, 
00419,20140403,0434,0,CLR002, , 0.50, , , ,9, ,-13.0, ,M, ,M, ,-0, ,-18.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.74, 
00419,20140403,0455,0,CLR002, , 0.25, , , ,9, ,-13.0, ,M, ,M, ,-0, ,-18.0, ,M, , 0, ,000, , , ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140403,0515,0,CLR002, , 1.00, , , ,9, ,-13.0, ,M, ,M, ,-0, ,-18.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140403,0535,0,CLR002 CLR008, , 2.00, , , ,9, ,-13.0, ,M, ,M, ,-0, ,-18.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.75, 
00419,20140403,0555,0,CLR004, , 0.50, , , ,9, ,-13.0, ,M, ,M, ,-0, ,-18.0, ,M, ,  , ,M, , , ,M, , , , , ,M, ,AA, , , ,29.76, 
